279066631451502998554337906829144231884,,root,0,,,10.245.195.5,1583172727.1033268
200231752669889161190376832765716001701,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554953.2312913
38455436823789325580738091688708236295,invisible enemy,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554953.6435425
192153194284494718699256137111231714937,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554986.3189235
15284395116537823234673275005530199601,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554986.7320263
94065553602433119188947419126329720207,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554987.0635026
176958930641626412077886388042690738026,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554987.4202015
62158420903438609632835577535401344826,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554987.8324149
226186423003959284588882226932201333410,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554988.2267253
324262954752934760119220889959372581813,invisible enemy,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554988.6729357
17311910394752241223481517113370480393,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555029.659442
8820692529484938236626841814690029679,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555030.1030452
303692347525358832720178477762000317458,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555030.6247864
154339444336661171199369209777988457874,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555031.303921
161124257070546650276742588704574827960,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555031.6681452
7172085771311467498892142556907556900,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555032.27229
269752379954578505218680211015921996703,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555153.4475322
33969553780275463451539667753509514839,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555153.90715
257180015845858090903078428358071139198,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555154.4365602
204799725065136506193790684020656750142,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555155.0837018
213443521633983967490984330248558770676,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555155.7707698
137727064165520395820521508707395232779,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555156.3862858
34065162665083475106874528898174500374,invisible enemy,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555177.6701605
122750284827972931503970919416017301888,#invisibleenemy,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555195.4038174
305277168565796335127615223302716190216,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559928.6885102
223465098484615925610213727957762773386,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559929.1376233
130538328167475175431752986268393196730,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559929.6518843
332798127282828212490644036130029801615,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559930.3003457
169736332793044722041938778997245297356,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559931.0207279
31467249180731582217362726613062113227,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559931.3719444
115279310578070769017162655528133741739,Defense Production Act,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559945.5152855
278084004211140945363837738484344254990,can't get tested,api,3,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584560551.7344449
336500579001112001629887242017387346470,can't get tested,api,3,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584560556.5557415
183791573717448868991626342706161256157,test,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584560559.1993363
237451529532621628139547113678927306550,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561050.8848188
223810576347998139611179603866250916460,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561051.3916993
105738040093794170098134220243972239081,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561052.0825868
37919982496894499795109875723132009433,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561052.6083086
223042669855775683324675507063891157662,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561053.2919774
243891069328620505730378242789694028404,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561053.8780997
208840591475910515580158473709797257016,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561060.4471962
130251421562455170405398492314770902894,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561082.4002094
295704944559071985229364751399622967152,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561082.4348571
172891072657095503362028861720878228285,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561089.001341
172447827506508130998817102164200605261,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561089.0362122
182894365888282744591647852594438709708,corona virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561089.0722249
295765561901608889788013211241405054671,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561139.0484018
238911040164599311334837080196899648056,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561139.0834508
74734346696200293996893780789974118483,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561139.1195211
335292820725320751708043734734949271226,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561141.8834884
126989970687687388795513150874201645229,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561141.9214394
257227545488627010158169564121238685683,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561141.957567
20728934359595002977747256414550968690,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561142.0838907
14771841226566406728987055187019562018,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561277.233366
242119583435700049872375708688762492450,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561277.281468
126470851114934484069176895223384957795,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561277.318038
1702820542219842377846387431810919651,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561277.45036
320988980284062199035800205116652448371,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561287.3449275
228623020171666496498973668646680941305,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561287.379841
55176897950481622299540524329426429600,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561287.4156373
46346387939628676179316466321417094255,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561287.5440145
275243513462522966199685704950578624958,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561297.7041988
90361924188754583487240257780679322471,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561297.739212
254687400045730399187961449990669649015,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561297.775216
4686759296222909589120912578770489495,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561297.9037635
246472337508887684918536926515170196995,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561323.0334904
283109310123224901820398369087840248450,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561323.0683877
31668085534840804939288032697379070589,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561323.1045246
108624955466502981559086153853026382579,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561323.235426
93493276355650274987968495195233744579,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561329.8333225
171736951852964814409669707235861827904,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561329.8678248
19967018774851237987419479260263991746,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561329.9954622
141896458633646753895194083014296228633,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561330.0314415
22745351567503200216894358082440616493,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561333.9835231
187222426356437702423529046351612127489,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561334.0184243
252234056298969312627651533701982755010,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561334.054383
304991176391295479143727684278688618021,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561334.180466
65895980577809964115812340219461593939,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561338.6883438
65791324477860042361547234361893288381,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561338.7223709
153086561247714743206473539328284645932,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561338.7580829
336113976554159050386747019005345889779,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561338.883529
62913749375646893328221553209074310746,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561342.1717076
323245853417959935173430502465932858442,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561342.204743
256767260896743438987472079784611438079,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561342.2405658
188924382257462612273168478310241958484,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561342.366139
238795617450536578556458406743872862217,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561345.2049897
339206389582160304146240022661466775189,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561345.240224
174198735076899484584674365062591560240,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561345.2761624
107588790421689314575446399784435352557,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561345.402676
20711201014624836692705366930487828391,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561348.4863954
43994878586147118588501093764037367468,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561348.520926
88523308952448486814491280330927986800,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561348.5567577
191044381038393383984789672922723941474,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561348.6955853
171943716394105511146540061289852670647,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561351.8078616
127818958346272070706556949918894522819,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561351.8392694
152227008646234501603847988177875892219,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561351.8716917
60690573345122958479041895496422421608,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561351.99406
213976790577313724540727035446787604386,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561379.8705912
2605865316990938997037077324388793308,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561379.9063346
199676482218399338853021615925873004017,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561379.9427383
17058646910786582152207985161296512165,covid,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561380.0724385
264548184757958077713756808694368364547,test,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584563868.3537285
97896754146410827092269076419072290842,one,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584563873.2937171
97257480768681524574946788906164915282,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565799.8980145
19650077275978585777738743699306789647,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565800.355264
286526244656777947712843225959485156469,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565800.913364
158138803043057926530841334569804929832,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565801.5298715
254385857301210363653210461706452324470,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565802.0994601
311945951309675469975874181807014226749,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565802.7048326
50494561738804847879720829362892648082,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565807.111419
63561454781708610435621538220348558511,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565807.6218476
185504483947470918667526556506964862012,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565808.2980006
93866627422385049576515274583064719604,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565808.8316143
265958176968874660723629296987235434686,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565809.476798
283719131335488507575170616924977693957,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584565809.8232746
266478303056588599283681332980048936259,hahaha,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584565814.1870978
277672452890840614599092135142161810962,happy birthday,api,2,en,[counts],132.198.100.186,"['lang', 'metric']",1584566189.3856711
247597478559167460756272910235832555669,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584606201.5904677
268473954141924136729557387650680127637,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584606202.6737103
102115804888883731782771127229429358725,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584606203.574257
193971967933276953228823449870682047157,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584606204.1180937
55299843105423199545876302868141035808,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584606204.7869143
176116683200657344575643035843710843111,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584606206.3857024
319970746634755023611705376146452971446,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584618137.3395667
55670918958097778918225046352227621632,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584618137.8793979
60295138004934791666270990134805880282,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584618138.2670588
